Total time, 196.93s, 100.00%
	,Train time, 170.34s, 86.50%
	,	,Evaluation time, 169.56s, 99.54%
	,	,Ask time, 0.22s, 0.13%
	,	,Tell time, 0.56s, 0.33%
	,Test time, 25.83s, 13.12%
	,Logging time, 0.74s, 0.37%
	,Writing time, 0.02s, 0.01%
Iter:0, train:30.07s, eval:98%, ask:1%, tell:2%
Iter:1, train:15.08s, eval:100%, ask:0%, tell:0%
Iter:2, train:17.73s, eval:100%, ask:0%, tell:0%
Iter:3, train:11.49s, eval:100%, ask:0%, tell:0%
Iter:4, train:10.97s, eval:100%, ask:0%, tell:0%
Iter:5, train:11.19s, eval:100%, ask:0%, tell:0%
Iter:6, train:21.36s, eval:100%, ask:0%, tell:0%
Iter:7, train:19.07s, eval:100%, ask:0%, tell:0%
Iter:8, train:19.79s, eval:100%, ask:0%, tell:0%
Iter:9, train:13.61s, eval:100%, ask:0%, tell:0%
Iter:9, test:25.83s
Iter:0, logging:0.40s
Iter:1, logging:0.00s
Iter:2, logging:0.00s
Iter:3, logging:0.00s
Iter:4, logging:0.00s
Iter:5, logging:0.00s
Iter:6, logging:0.00s
Iter:7, logging:0.00s
Iter:8, logging:0.00s
Iter:9, logging:0.00s
Iter:9, logging:0.32s
Iter:9, writing:0.02s
