Iter:0, max:1002.656494140625, mean:994.2640380859375, min:980.0844116210938, std:4.298008441925049
Iter:1, max:999.2708129882812, mean:988.954833984375, min:976.5629272460938, std:4.573398113250732
Iter:2, max:1003.1953125, mean:993.633544921875, min:976.6402587890625, std:4.1921000480651855
Iter:3, max:1004.705810546875, mean:994.5438232421875, min:980.1076049804688, std:4.500247955322266
Iter:4, max:1001.955322265625, mean:992.5624389648438, min:964.3289184570312, std:5.249490737915039
Iter:5, max:1002.989013671875, mean:992.9825439453125, min:971.002685546875, std:4.861612319946289
Iter:6, max:1004.573486328125, mean:992.2005004882812, min:974.1764526367188, std:5.614498615264893
Iter:7, max:1005.4310913085938, mean:993.8212890625, min:976.343017578125, std:5.507692813873291
Iter:8, max:1001.1383056640625, mean:991.3078002929688, min:971.5357666015625, std:5.201031684875488
Iter:9, max:1004.4556274414062, mean:993.0135498046875, min:973.8582153320312, std:5.223257541656494
