Total time, 195.84s, 100.00%
	,Train time, 174.08s, 88.89%
	,	,Evaluation time, 173.47s, 99.65%
	,	,Ask time, 0.21s, 0.12%
	,	,Tell time, 0.41s, 0.23%
	,Test time, 21.16s, 10.81%
	,Logging time, 0.57s, 0.29%
	,Writing time, 0.03s, 0.01%
Iter:0, train:40.22s, eval:99%, ask:0%, tell:1%
Iter:1, train:12.21s, eval:100%, ask:0%, tell:0%
Iter:2, train:23.14s, eval:100%, ask:0%, tell:0%
Iter:3, train:24.23s, eval:100%, ask:0%, tell:0%
Iter:4, train:21.19s, eval:100%, ask:0%, tell:0%
Iter:5, train:18.79s, eval:100%, ask:0%, tell:0%
Iter:6, train:9.28s, eval:100%, ask:0%, tell:0%
Iter:7, train:8.27s, eval:100%, ask:0%, tell:0%
Iter:8, train:8.24s, eval:100%, ask:0%, tell:0%
Iter:9, train:8.52s, eval:100%, ask:0%, tell:0%
Iter:9, test:21.16s
Iter:0, logging:0.27s
Iter:1, logging:0.00s
Iter:2, logging:0.00s
Iter:3, logging:0.00s
Iter:4, logging:0.00s
Iter:5, logging:0.00s
Iter:6, logging:0.00s
Iter:7, logging:0.00s
Iter:8, logging:0.00s
Iter:9, logging:0.00s
Iter:9, logging:0.28s
Iter:9, writing:0.03s
